Order_ID,Company,City,Customer_Age,Product_Category,Discount_Applied,Order_Value,Delivery_Time_Min,Distance_Km,Items_Count,Customer_Rating,Delivery_Partner_Rating
ORD004244,JioMart Express,Chennai,34.0,Bakery,Yes,319.86,25.6,6.28,15.0,3.0,2.0
ORD004245,Zepto,Kolkata,38.0,Meat & Seafood,Yes,187.81,23.3,0.99,12.0,5.0,4.0
ORD004246,Zepto,Delhi,32.0,Groceries,Yes,480.39,17.1,5.72,1.0,5.0,4.0
ORD004247,JioMart Express,Bangalore,32.0,Groceries,Yes,246.12,18.6,1.11,13.0,3.0,4.0
ORD004248,BigBasket Now,Bangalore,18.0,Groceries,No,262.71,18.8,2.17,17.0,3.0,3.0
ORD004249,BigBasket Now,,41.0,Baby Care,No,357.02,9.1,1.57,17.0,2.0,5.0
ORD004250,Swiggy Instamart,Mumbai,29.0,Beverages,No,285.73,15.4,3.79,7.0,5.0,5.0
ORD004251,Dunzo,Hyderabad,27.0,Baby Care,No,1403.74,18.2,3.77,11.0,5.0,5.0
ORD004252,Swiggy Instamart,Ahmedabad,63.0,Snacks & Munchies,Yes,292.53,19.8,8.35,12.0,4.0,2.0
ORD004253,Dunzo,Mumbai,59.0,Baby Care,No,525.59,11.4,2.64,9.0,4.0,2.0
ORD004254,Zepto,Mumbai,59.0,Bakery,Yes,440.24,9.9,1.32,15.0,5.0,4.0
ORD004255,Blinkit,Kolkata,48.0,Baby Care,Yes,498.52,15.0,6.23,1.0,,5.0
ORD004256,Swiggy Instamart,Delhi,28.0,Beverages,No,521.89,36.1,7.03,11.0,5.0,2.0
ORD004257,Swiggy Instamart,Kolkata,33.0,Dairy & Eggs,Yes,684.59,11.8,3.3,5.0,4.0,4.0
ORD004258,Dunzo,Chennai,26.0,Household Essentials,Yes,473.37,26.3,6.23,19.0,2.0,4.0
ORD004259,Zepto,Ahmedabad,64.0,Dairy & Eggs,No,461.71,31.0,7.87,18.0,4.0,5.0
ORD004260,Zepto,Bangalore,31.0,Meat & Seafood,No,417.83,16.7,3.8,18.0,4.0,4.0
ORD004261,Dunzo,Hyderabad,36.0,Snacks & Munchies,Yes,371.28,12.5,5.49,18.0,,4.0
ORD004262,Zepto,Bangalore,48.0,Meat & Seafood,Yes,233.44,20.2,1.89,7.0,4.0,3.0
ORD004263,JioMart Express,Hyderabad,26.0,Meat & Seafood,No,388.96,17.8,0.72,14.0,5.0,3.0
ORD004264,BigBasket Now,Bangalore,53.0,Household Essentials,No,466.27,11.7,9.82,1.0,5.0,5.0
ORD004265,JioMart Express,Mumbai,56.0,Household Essentials,Yes,513.53,12.6,3.35,9.0,4.0,3.0
ORD004266,Blinkit,Bangalore,43.0,Beverages,No,449.52,19.7,3.15,16.0,4.0,5.0
ORD004267,Swiggy Instamart,,25.0,Beverages,No,350.8,23.9,9.75,6.0,3.0,1.0
ORD004268,Blinkit,,41.0,Dairy & Eggs,Yes,389.85,14.5,7.42,7.0,4.0,4.0
ORD004269,Swiggy Instamart,Chennai,25.0,Beverages,No,289.4,16.0,6.06,18.0,3.0,3.0
ORD004270,BigBasket Now,Hyderabad,36.0,Beverages,No,486.84,21.5,7.14,1.0,5.0,5.0
ORD004271,Zepto,Mumbai,64.0,Personal Care,Yes,353.3,15.3,7.24,16.0,5.0,5.0
ORD004272,JioMart Express,Chennai,47.0,Fruits & Vegetables,No,449.59,14.6,7.75,18.0,3.0,3.0
ORD004273,Dunzo,Bangalore,39.0,Dairy & Eggs,Yes,735.45,12.2,1.14,18.0,5.0,3.0
ORD004274,JioMart Express,Pune,26.0,Household Essentials,No,263.59,12.1,4.42,19.0,5.0,5.0
ORD004275,BigBasket Now,Pune,61.0,Dairy & Eggs,No,577.1,47.8,3.3,13.0,5.0,5.0
ORD004276,Blinkit,Mumbai,21.0,Household Essentials,Yes,411.55,15.2,1.17,19.0,,4.0
ORD004277,Dunzo,Kolkata,54.0,Baby Care,No,1356.57,28.4,4.42,3.0,5.0,5.0
ORD004278,Zepto,Mumbai,25.0,Fruits & Vegetables,No,354.33,32.3,6.35,17.0,4.0,2.0
ORD004279,BigBasket Now,Delhi,18.0,Personal Care,Yes,612.22,15.3,2.2,11.0,2.0,4.0
ORD004280,Dunzo,Bangalore,45.0,Personal Care,Yes,407.16,19.1,3.4,17.0,1.0,5.0
ORD004281,BigBasket Now,Mumbai,23.0,Bakery,Yes,175.39,17.1,6.57,12.0,2.0,3.0
ORD004282,BigBasket Now,Chennai,64.0,Snacks & Munchies,No,295.18,8.6,6.0,12.0,,5.0
ORD004283,Zepto,Mumbai,53.0,Household Essentials,No,684.22,8.8,8.75,16.0,3.0,5.0
ORD004284,Swiggy Instamart,Mumbai,28.0,Snacks & Munchies,No,311.18,16.8,8.02,1.0,5.0,5.0
ORD004285,Dunzo,Hyderabad,22.0,Baby Care,Yes,106.47,13.9,9.67,13.0,5.0,3.0
ORD004286,Zepto,Chennai,41.0,Personal Care,No,395.9,35.0,6.17,2.0,5.0,3.0
ORD004287,BigBasket Now,Pune,64.0,Baby Care,Yes,209.47,15.0,7.14,16.0,3.0,4.0
ORD004288,Zepto,Chennai,35.0,Meat & Seafood,Yes,436.63,35.9,8.67,7.0,5.0,3.0
ORD004289,Swiggy Instamart,Chennai,37.0,Fruits & Vegetables,No,1023.2,13.6,8.48,2.0,4.0,5.0
ORD004290,JioMart Express,Bangalore,45.0,Bakery,No,640.13,35.3,7.33,18.0,4.0,3.0
ORD004291,Dunzo,Mumbai,30.0,Baby Care,No,1014.34,20.1,5.25,17.0,4.0,5.0
ORD004292,Swiggy Instamart,Mumbai,22.0,Bakery,No,288.04,20.6,3.1,16.0,5.0,
ORD004293,Blinkit,Bangalore,47.0,Fruits & Vegetables,No,370.22,13.4,8.83,18.0,,4.0
ORD004294,Dunzo,Chennai,18.0,Dairy & Eggs,No,215.58,20.7,7.88,16.0,5.0,1.0
ORD004295,Swiggy Instamart,Bangalore,39.0,Baby Care,Yes,267.62,32.4,8.46,1.0,5.0,3.0
ORD004296,BigBasket Now,Chennai,35.0,Beverages,No,231.34,15.5,1.84,5.0,5.0,4.0
ORD004297,Dunzo,Bangalore,63.0,Groceries,No,184.19,14.4,3.49,15.0,5.0,4.0
ORD004298,Dunzo,Mumbai,22.0,Personal Care,No,915.54,14.9,4.54,13.0,4.0,5.0
ORD004299,Zepto,Mumbai,48.0,Personal Care,Yes,114.99,31.4,8.46,5.0,5.0,1.0
ORD004300,BigBasket Now,Kolkata,23.0,Personal Care,No,917.9,23.2,8.98,18.0,5.0,3.0
ORD004301,Blinkit,Chennai,44.0,Dairy & Eggs,No,852.04,29.3,3.21,5.0,5.0,5.0
ORD004302,JioMart Express,Pune,42.0,Groceries,Yes,544.5,18.6,7.02,16.0,5.0,5.0
ORD004303,Swiggy Instamart,Mumbai,46.0,Fruits & Vegetables,No,206.71,16.7,1.24,11.0,5.0,3.0
ORD004304,Zepto,Ahmedabad,45.0,Dairy & Eggs,No,156.13,19.5,4.39,11.0,2.0,3.0
ORD004305,Swiggy Instamart,Delhi,33.0,Personal Care,Yes,290.31,25.2,5.12,3.0,5.0,2.0
ORD004306,Blinkit,Mumbai,29.0,Personal Care,Yes,587.03,14.9,7.77,19.0,3.0,3.0
ORD004307,Blinkit,Ahmedabad,37.0,Snacks & Munchies,No,404.17,28.4,8.97,10.0,4.0,1.0
ORD004308,Dunzo,Delhi,35.0,Bakery,Yes,215.7,19.0,3.7,2.0,4.0,4.0
ORD004309,Blinkit,Hyderabad,51.0,Bakery,No,803.46,6.3,5.51,17.0,3.0,5.0
ORD004310,Swiggy Instamart,Mumbai,40.0,Snacks & Munchies,No,1108.35,23.4,6.65,3.0,3.0,3.0
ORD004311,BigBasket Now,Hyderabad,62.0,Meat & Seafood,Yes,352.14,9.9,3.62,3.0,5.0,5.0
ORD004312,BigBasket Now,Pune,44.0,Snacks & Munchies,No,430.78,23.2,9.86,8.0,5.0,4.0
ORD004313,Dunzo,Delhi,34.0,Bakery,No,163.15,23.6,8.82,16.0,4.0,5.0
ORD004314,JioMart Express,Chennai,38.0,Personal Care,No,314.62,18.8,3.32,12.0,4.0,5.0
ORD004315,Swiggy Instamart,Mumbai,57.0,Beverages,No,547.99,20.4,5.33,19.0,5.0,5.0
ORD004316,Swiggy Instamart,Hyderabad,48.0,Bakery,No,499.15,25.5,2.69,1.0,4.0,4.0
ORD004317,Blinkit,Delhi,20.0,Groceries,Yes,297.5,13.5,5.39,19.0,4.0,5.0
ORD004318,Swiggy Instamart,Delhi,34.0,Beverages,Yes,342.22,22.6,6.99,4.0,4.0,4.0
ORD004319,Zepto,Delhi,43.0,Dairy & Eggs,Yes,308.49,26.2,1.31,17.0,5.0,3.0
ORD004320,JioMart Express,Mumbai,40.0,Bakery,Yes,341.35,33.2,8.77,19.0,4.0,
ORD004321,Blinkit,Pune,23.0,Fruits & Vegetables,No,520.06,10.6,6.14,4.0,5.0,5.0
ORD004322,Zepto,Bangalore,45.0,Baby Care,No,123.9,19.4,9.9,15.0,3.0,2.0
ORD004323,Dunzo,Delhi,25.0,Baby Care,No,385.83,11.2,0.74,7.0,2.0,5.0
ORD004324,BigBasket Now,Bangalore,62.0,Groceries,Yes,497.69,11.0,8.4,17.0,3.0,4.0
ORD004325,Dunzo,Delhi,25.0,Household Essentials,Yes,286.49,19.0,8.02,9.0,4.0,3.0
ORD004326,BigBasket Now,Chennai,36.0,Baby Care,No,302.6,17.0,1.76,7.0,4.0,4.0
ORD004327,Dunzo,Ahmedabad,55.0,Groceries,Yes,307.9,26.0,3.69,4.0,4.0,4.0
ORD004328,Swiggy Instamart,Bangalore,46.0,Household Essentials,No,302.65,14.3,8.91,17.0,4.0,4.0
ORD004329,Zepto,Pune,40.0,Dairy & Eggs,Yes,404.86,15.6,5.43,15.0,4.0,3.0
ORD004330,BigBasket Now,Hyderabad,64.0,Household Essentials,No,435.9,17.9,4.31,9.0,5.0,5.0
ORD004331,Blinkit,Mumbai,49.0,Fruits & Vegetables,No,114.4,11.6,9.1,16.0,5.0,5.0
ORD004332,Zepto,Chennai,27.0,Bakery,No,596.89,12.3,1.39,6.0,5.0,
ORD004333,Blinkit,Bangalore,44.0,Baby Care,Yes,339.0,25.7,4.99,17.0,5.0,4.0
ORD004334,Zepto,Hyderabad,18.0,Personal Care,No,1286.63,13.2,6.7,7.0,4.0,1.0
ORD004335,Zepto,Pune,56.0,Snacks & Munchies,No,197.36,26.4,6.28,17.0,,5.0
ORD004336,Dunzo,Bangalore,46.0,Bakery,No,239.75,21.0,3.01,14.0,3.0,5.0
ORD004337,BigBasket Now,Pune,62.0,Dairy & Eggs,Yes,357.19,8.9,5.85,15.0,3.0,4.0
ORD004338,BigBasket Now,Chennai,20.0,Dairy & Eggs,Yes,516.94,20.3,7.23,18.0,4.0,5.0
ORD004339,Zepto,Bangalore,64.0,Groceries,Yes,125.15,20.3,6.06,19.0,5.0,5.0
ORD004340,Swiggy Instamart,Hyderabad,54.0,Meat & Seafood,Yes,245.31,19.5,7.0,18.0,5.0,4.0
ORD004341,Swiggy Instamart,Delhi,48.0,Household Essentials,No,575.24,15.5,2.93,14.0,3.0,4.0
ORD004342,Blinkit,Ahmedabad,28.0,Household Essentials,Yes,228.41,11.3,8.41,5.0,,3.0
ORD004343,Blinkit,Hyderabad,39.0,Groceries,Yes,917.83,28.2,4.77,7.0,4.0,3.0
ORD004344,Dunzo,Mumbai,35.0,Snacks & Munchies,No,307.25,15.8,9.88,12.0,5.0,4.0
ORD004345,Zepto,Delhi,52.0,Personal Care,No,235.19,11.5,0.72,17.0,1.0,3.0
ORD004346,Blinkit,Hyderabad,23.0,Dairy & Eggs,No,581.81,19.7,4.11,19.0,4.0,3.0
ORD004347,Blinkit,Mumbai,20.0,Bakery,No,1058.46,12.2,2.21,16.0,5.0,1.0
ORD004348,JioMart Express,Mumbai,22.0,Snacks & Munchies,Yes,517.93,11.2,5.78,2.0,5.0,4.0
ORD004349,Zepto,Bangalore,26.0,Personal Care,No,859.42,14.2,2.81,,3.0,5.0
ORD004350,Dunzo,Delhi,45.0,Meat & Seafood,Yes,1103.21,12.6,7.51,17.0,1.0,5.0
ORD004351,Blinkit,Bangalore,36.0,Bakery,Yes,232.03,11.4,8.88,3.0,4.0,5.0
ORD004352,Dunzo,Delhi,45.0,Groceries,Yes,708.42,22.7,2.5,8.0,5.0,5.0
ORD004353,BigBasket Now,,44.0,Bakery,Yes,161.73,15.7,2.03,5.0,3.0,4.0
ORD004354,Dunzo,Chennai,30.0,Fruits & Vegetables,Yes,520.58,27.1,8.82,17.0,5.0,3.0
ORD004355,Swiggy Instamart,Bangalore,55.0,Meat & Seafood,Yes,386.53,11.7,3.93,14.0,3.0,4.0
ORD004356,Swiggy Instamart,Delhi,60.0,Groceries,No,850.45,8.2,4.63,14.0,4.0,2.0
ORD004357,Dunzo,Delhi,38.0,Groceries,No,815.13,17.5,2.6,4.0,5.0,4.0
ORD004358,Swiggy Instamart,Hyderabad,44.0,Groceries,No,567.86,34.5,4.54,15.0,3.0,3.0
ORD004359,BigBasket Now,Mumbai,63.0,Baby Care,No,482.54,20.3,2.7,2.0,4.0,5.0
ORD004360,Zepto,Mumbai,23.0,Snacks & Munchies,Yes,547.31,59.5,6.83,4.0,4.0,3.0
ORD004361,Swiggy Instamart,Mumbai,55.0,Personal Care,Yes,418.66,18.8,5.24,17.0,5.0,3.0
ORD004362,Swiggy Instamart,Kolkata,28.0,Household Essentials,Yes,388.88,18.1,7.99,,2.0,5.0
ORD004363,Dunzo,Chennai,64.0,Dairy & Eggs,Yes,958.67,6.9,3.47,16.0,4.0,2.0
ORD004364,BigBasket Now,Chennai,58.0,Dairy & Eggs,No,1030.43,19.5,5.3,12.0,4.0,4.0
ORD004365,Zepto,Chennai,34.0,Fruits & Vegetables,No,370.56,17.6,2.97,3.0,4.0,2.0
ORD004366,Dunzo,Hyderabad,56.0,Fruits & Vegetables,Yes,465.25,14.0,9.38,5.0,5.0,2.0
ORD004367,Dunzo,Bangalore,24.0,Fruits & Vegetables,Yes,423.69,15.6,5.46,16.0,4.0,4.0
ORD004368,JioMart Express,Hyderabad,47.0,Beverages,Yes,153.39,16.0,2.15,7.0,4.0,4.0
ORD004369,BigBasket Now,Mumbai,38.0,Fruits & Vegetables,Yes,329.69,15.3,3.09,,4.0,3.0
ORD004370,Zepto,Hyderabad,18.0,Dairy & Eggs,Yes,1053.45,37.9,1.29,17.0,5.0,5.0
ORD004371,BigBasket Now,Kolkata,42.0,Meat & Seafood,No,257.27,14.2,0.76,2.0,2.0,5.0
ORD004372,Zepto,Bangalore,49.0,Personal Care,Yes,1434.72,17.6,5.5,12.0,5.0,3.0
ORD004373,BigBasket Now,Delhi,25.0,Fruits & Vegetables,No,815.07,14.0,3.7,13.0,1.0,3.0
ORD004374,Dunzo,Delhi,22.0,Meat & Seafood,Yes,513.32,22.5,9.66,5.0,4.0,5.0
ORD004375,Dunzo,Hyderabad,47.0,Beverages,Yes,564.82,17.6,2.13,16.0,4.0,5.0
ORD004376,Blinkit,Chennai,25.0,Beverages,No,232.68,14.7,8.04,8.0,3.0,3.0
ORD004377,Swiggy Instamart,Pune,36.0,Household Essentials,No,344.08,7.6,3.5,14.0,1.0,4.0
ORD004378,JioMart Express,Delhi,61.0,Baby Care,Yes,957.99,18.1,2.62,8.0,2.0,3.0
ORD004379,BigBasket Now,Chennai,47.0,Baby Care,No,279.02,14.5,9.71,,3.0,3.0
ORD004380,JioMart Express,Hyderabad,32.0,Bakery,Yes,762.56,16.0,8.12,12.0,5.0,3.0
ORD004381,Blinkit,Pune,53.0,Baby Care,Yes,176.58,10.2,6.49,11.0,5.0,5.0
ORD004382,Swiggy Instamart,Bangalore,61.0,Bakery,No,196.59,29.2,7.12,16.0,2.0,5.0
ORD004383,BigBasket Now,Bangalore,44.0,Snacks & Munchies,No,1262.48,23.2,9.92,15.0,3.0,5.0
ORD004384,Zepto,Hyderabad,30.0,Baby Care,Yes,400.57,29.1,6.14,13.0,5.0,3.0
ORD004385,Swiggy Instamart,Chennai,31.0,Beverages,Yes,292.04,26.0,1.47,18.0,3.0,1.0
ORD004386,Dunzo,Ahmedabad,54.0,Household Essentials,No,913.83,20.8,1.12,1.0,5.0,2.0
ORD004387,Blinkit,Mumbai,47.0,Meat & Seafood,Yes,851.92,10.4,6.83,1.0,3.0,4.0
ORD004388,Swiggy Instamart,Mumbai,56.0,Fruits & Vegetables,Yes,700.96,34.4,6.75,1.0,5.0,3.0
ORD004389,Swiggy Instamart,Pune,64.0,Baby Care,No,286.59,11.3,7.61,9.0,4.0,3.0
ORD004390,Dunzo,Bangalore,30.0,Bakery,No,339.63,14.8,1.53,14.0,2.0,1.0
ORD004391,BigBasket Now,Hyderabad,33.0,Meat & Seafood,Yes,486.37,21.8,9.48,18.0,3.0,5.0
ORD004392,Zepto,Bangalore,61.0,Groceries,No,611.94,22.3,5.74,1.0,4.0,4.0
ORD004393,Dunzo,Mumbai,24.0,Dairy & Eggs,No,297.35,20.7,6.67,,3.0,
ORD004394,Zepto,Chennai,44.0,Baby Care,Yes,446.95,14.0,0.83,2.0,4.0,5.0
ORD004395,BigBasket Now,Chennai,62.0,Dairy & Eggs,No,473.63,12.9,9.63,19.0,3.0,5.0
ORD004396,Swiggy Instamart,Delhi,52.0,Baby Care,No,873.11,45.3,5.84,2.0,4.0,3.0
ORD004397,Zepto,Delhi,32.0,Groceries,Yes,634.4,16.2,5.85,19.0,4.0,3.0
ORD004398,Blinkit,Kolkata,45.0,Fruits & Vegetables,Yes,163.35,15.4,9.46,2.0,4.0,5.0
ORD004399,Blinkit,Mumbai,52.0,Snacks & Munchies,No,354.89,12.4,9.33,6.0,,3.0
ORD004400,Dunzo,Pune,24.0,Personal Care,No,231.07,18.1,2.59,15.0,4.0,5.0
ORD004401,BigBasket Now,Delhi,63.0,Meat & Seafood,Yes,567.28,17.8,9.35,11.0,4.0,1.0
ORD004402,Dunzo,Hyderabad,63.0,Meat & Seafood,No,701.97,16.3,7.5,16.0,5.0,4.0
ORD004403,Dunzo,Pune,37.0,Fruits & Vegetables,No,428.78,19.2,0.68,3.0,5.0,
ORD004404,JioMart Express,Chennai,49.0,Household Essentials,No,343.48,33.3,2.78,3.0,3.0,4.0
ORD004405,Dunzo,Bangalore,55.0,Beverages,No,420.52,13.0,4.42,19.0,3.0,5.0
ORD004406,JioMart Express,Chennai,57.0,Baby Care,Yes,457.31,16.7,6.04,11.0,2.0,4.0
ORD004407,Blinkit,Delhi,49.0,Personal Care,Yes,274.77,12.7,7.16,6.0,2.0,2.0
ORD004408,Blinkit,Delhi,43.0,Household Essentials,No,194.18,18.5,2.5,9.0,3.0,3.0
ORD004409,Dunzo,Ahmedabad,56.0,Personal Care,Yes,117.91,13.1,8.45,5.0,3.0,5.0
ORD004410,Blinkit,Chennai,37.0,Beverages,No,862.91,13.3,8.53,7.0,3.0,5.0
ORD004411,BigBasket Now,Hyderabad,35.0,Dairy & Eggs,Yes,543.39,9.2,6.53,1.0,3.0,3.0
ORD004412,JioMart Express,Delhi,32.0,Baby Care,Yes,501.45,17.1,9.25,3.0,3.0,5.0
ORD004413,JioMart Express,Mumbai,39.0,Beverages,No,861.88,19.5,8.22,11.0,2.0,4.0
ORD004414,Dunzo,Mumbai,39.0,Meat & Seafood,No,189.94,34.6,2.61,10.0,3.0,3.0
ORD004415,Blinkit,Hyderabad,38.0,Meat & Seafood,No,142.4,19.8,8.09,13.0,4.0,4.0
ORD004416,Zepto,Chennai,19.0,Baby Care,No,508.03,13.7,9.56,3.0,3.0,4.0
ORD004417,JioMart Express,Bangalore,57.0,Snacks & Munchies,Yes,481.05,9.5,1.81,11.0,3.0,5.0
ORD004418,Dunzo,Kolkata,60.0,Fruits & Vegetables,Yes,142.77,10.1,9.8,9.0,2.0,4.0
ORD004419,Dunzo,Mumbai,35.0,Fruits & Vegetables,No,500.55,9.8,0.74,11.0,4.0,5.0
ORD004420,BigBasket Now,Delhi,40.0,Meat & Seafood,Yes,317.31,34.9,5.46,9.0,5.0,5.0
ORD004421,Swiggy Instamart,Delhi,30.0,Meat & Seafood,No,248.58,18.5,7.85,13.0,2.0,4.0
ORD004422,Swiggy Instamart,Bangalore,58.0,Beverages,No,330.28,13.0,8.01,9.0,4.0,3.0
ORD004423,JioMart Express,Mumbai,26.0,Groceries,Yes,100.0,11.2,7.48,14.0,4.0,
ORD004424,BigBasket Now,Ahmedabad,24.0,Bakery,No,282.92,11.7,5.53,16.0,4.0,4.0
ORD004425,BigBasket Now,Delhi,58.0,Snacks & Munchies,Yes,264.39,12.9,6.68,17.0,5.0,5.0
ORD004426,BigBasket Now,Pune,18.0,Household Essentials,No,563.55,27.8,7.15,15.0,5.0,3.0
ORD004427,JioMart Express,Bangalore,19.0,Bakery,Yes,366.89,16.2,5.2,11.0,2.0,
ORD004428,Swiggy Instamart,Ahmedabad,21.0,Beverages,Yes,591.89,9.2,6.16,12.0,4.0,5.0
ORD004429,BigBasket Now,Hyderabad,31.0,Bakery,No,100.0,41.4,8.54,11.0,,5.0
ORD004430,Blinkit,Pune,49.0,Bakery,No,243.85,10.4,3.47,18.0,5.0,3.0
ORD004431,Dunzo,Mumbai,53.0,Beverages,No,563.18,13.0,5.47,12.0,5.0,4.0
ORD004432,Dunzo,Chennai,19.0,Meat & Seafood,No,335.18,27.8,0.58,8.0,3.0,2.0
ORD004433,Zepto,Pune,57.0,Meat & Seafood,No,670.0,19.4,7.03,10.0,3.0,3.0
ORD004434,Zepto,Mumbai,31.0,Baby Care,Yes,136.62,13.6,2.36,3.0,5.0,3.0
ORD004435,JioMart Express,Mumbai,37.0,Bakery,No,625.57,10.0,5.07,4.0,4.0,
ORD004436,JioMart Express,Bangalore,42.0,Household Essentials,No,274.93,11.2,2.5,13.0,4.0,4.0
ORD004437,Dunzo,Pune,59.0,Beverages,Yes,259.38,11.4,0.72,8.0,4.0,3.0
ORD004438,Blinkit,Bangalore,25.0,Household Essentials,No,731.16,16.5,5.09,2.0,2.0,5.0
ORD004439,Swiggy Instamart,Bangalore,45.0,Personal Care,No,810.09,17.8,4.54,2.0,5.0,5.0
ORD004440,Swiggy Instamart,Mumbai,63.0,Fruits & Vegetables,Yes,750.56,15.5,4.54,6.0,5.0,5.0
ORD004441,JioMart Express,Mumbai,38.0,Baby Care,No,1370.85,16.2,2.48,7.0,4.0,5.0
ORD004442,Blinkit,Kolkata,40.0,Fruits & Vegetables,Yes,862.71,10.8,9.5,4.0,4.0,5.0
ORD004443,JioMart Express,Mumbai,49.0,Baby Care,Yes,250.32,18.5,0.53,8.0,4.0,3.0
ORD004444,Swiggy Instamart,Hyderabad,25.0,Snacks & Munchies,Yes,439.21,27.4,8.97,18.0,3.0,5.0
ORD004445,JioMart Express,Pune,48.0,Beverages,No,325.02,15.4,7.5,10.0,2.0,3.0
ORD004446,BigBasket Now,Delhi,54.0,Fruits & Vegetables,Yes,1363.01,15.3,2.13,11.0,1.0,4.0
ORD004447,JioMart Express,Hyderabad,33.0,Household Essentials,No,782.84,17.0,4.99,7.0,5.0,5.0
ORD004448,Dunzo,Mumbai,57.0,Beverages,No,360.2,25.7,9.89,5.0,3.0,3.0
ORD004449,JioMart Express,Hyderabad,59.0,Household Essentials,No,683.17,11.5,6.62,11.0,2.0,4.0
ORD004450,Dunzo,Mumbai,44.0,Bakery,No,192.61,29.4,1.71,,4.0,4.0
ORD004451,Blinkit,Chennai,57.0,Fruits & Vegetables,No,468.79,19.5,4.85,16.0,2.0,3.0
ORD004452,Swiggy Instamart,Delhi,58.0,Bakery,No,229.81,16.6,4.95,19.0,2.0,1.0
ORD004453,Zepto,Bangalore,35.0,Meat & Seafood,No,146.47,26.7,8.12,5.0,4.0,5.0
ORD004454,Zepto,Hyderabad,52.0,Personal Care,No,645.95,10.2,9.2,7.0,4.0,3.0
ORD004455,Swiggy Instamart,Mumbai,32.0,Snacks & Munchies,No,695.86,20.3,1.28,3.0,4.0,5.0
ORD004456,Zepto,Chennai,44.0,Snacks & Munchies,No,530.77,19.5,3.48,10.0,4.0,4.0
ORD004457,JioMart Express,Delhi,34.0,Fruits & Vegetables,Yes,361.48,11.3,3.34,19.0,4.0,4.0
ORD004458,Blinkit,Hyderabad,57.0,Dairy & Eggs,No,188.7,19.8,9.96,5.0,4.0,5.0
ORD004459,Blinkit,Mumbai,19.0,Personal Care,Yes,200.98,18.4,5.81,5.0,4.0,4.0
ORD004460,Swiggy Instamart,Chennai,48.0,Groceries,Yes,225.53,15.3,8.86,11.0,3.0,
ORD004461,Zepto,Mumbai,54.0,Baby Care,No,350.65,23.2,4.55,19.0,4.0,3.0
ORD004462,JioMart Express,Bangalore,58.0,Snacks & Munchies,No,769.47,13.1,7.37,12.0,4.0,4.0
ORD004463,Blinkit,Delhi,58.0,Beverages,No,762.23,18.3,3.22,17.0,3.0,4.0
ORD004464,Blinkit,Chennai,51.0,Meat & Seafood,No,150.03,15.6,9.16,15.0,3.0,3.0
ORD004465,BigBasket Now,Delhi,51.0,Bakery,No,266.15,12.9,4.82,18.0,2.0,4.0
ORD004466,BigBasket Now,Pune,20.0,Groceries,Yes,261.88,20.1,8.14,9.0,4.0,4.0
ORD004467,Blinkit,Pune,34.0,Beverages,No,100.0,15.1,2.93,17.0,4.0,5.0
ORD004468,Swiggy Instamart,Mumbai,31.0,Fruits & Vegetables,Yes,566.61,9.1,7.09,11.0,3.0,4.0
ORD004469,Dunzo,Hyderabad,31.0,Personal Care,Yes,348.04,8.0,4.35,6.0,5.0,5.0
ORD004470,Dunzo,Mumbai,63.0,Snacks & Munchies,No,376.95,22.5,0.8,12.0,4.0,4.0
ORD004471,JioMart Express,Bangalore,55.0,Baby Care,Yes,904.63,10.1,4.42,11.0,5.0,5.0
ORD004472,Blinkit,Chennai,52.0,Groceries,Yes,425.38,18.4,5.73,17.0,4.0,4.0
ORD004473,Blinkit,Hyderabad,18.0,Snacks & Munchies,No,311.55,16.8,1.94,10.0,3.0,4.0
ORD004474,Blinkit,Hyderabad,46.0,Dairy & Eggs,Yes,568.64,14.2,2.25,13.0,5.0,4.0
ORD004475,Swiggy Instamart,Delhi,21.0,Dairy & Eggs,Yes,761.53,36.0,4.92,5.0,5.0,4.0
ORD004476,BigBasket Now,Delhi,50.0,Dairy & Eggs,Yes,481.97,17.7,3.76,4.0,4.0,5.0
ORD004477,Blinkit,Mumbai,34.0,Meat & Seafood,Yes,610.03,22.2,4.69,7.0,3.0,3.0
ORD004478,Blinkit,Chennai,45.0,Bakery,Yes,369.69,18.4,4.88,15.0,,2.0
ORD004479,Zepto,Bangalore,43.0,Fruits & Vegetables,No,384.09,15.0,1.83,2.0,5.0,5.0
ORD004480,Swiggy Instamart,Chennai,25.0,Beverages,Yes,431.74,16.3,2.22,,2.0,4.0
ORD004481,JioMart Express,Delhi,51.0,Snacks & Munchies,No,256.76,29.5,8.56,8.0,4.0,3.0
ORD004482,Blinkit,Delhi,35.0,Beverages,Yes,286.91,25.4,2.05,16.0,4.0,4.0
ORD004483,Zepto,Delhi,48.0,Beverages,No,922.17,35.9,6.83,3.0,3.0,4.0
ORD004484,Dunzo,Mumbai,44.0,Snacks & Munchies,No,1345.84,18.0,4.48,17.0,5.0,4.0
ORD004485,JioMart Express,Delhi,33.0,Bakery,No,1048.71,11.6,9.7,5.0,5.0,5.0
ORD004486,Blinkit,Kolkata,27.0,Meat & Seafood,No,182.37,13.8,1.13,,4.0,
ORD004487,Blinkit,Pune,57.0,Meat & Seafood,No,172.1,10.2,8.39,14.0,4.0,4.0
ORD004488,Zepto,Bangalore,29.0,Personal Care,Yes,197.47,22.3,5.17,14.0,5.0,5.0
